x,cortante,momento,pendiente,deflexion
2.049207673060884,56946.214285714,207322.8778148451,0.14486681661192813,-0.591910357774012
2.055045871559633,56694.214285714,207654.60550458657,0.14558786450482403,-0.5930486946657466
2.060884070058382,56442.214285714,207984.86196830633,0.14631006263429455,-0.5941828185791005
2.0667222685571307,56190.21428571401,208313.6472060044,0.1470334058876555,-0.5953127228136887
2.07256046705588,55938.214285714,208640.9612176808,0.14775788915222268,-0.5964384006989754
2.0783986655546287,55686.214285714,208966.8040033355,0.1484835073153117,-0.597559845594273
2.084236864053378,55434.214285714,209291.17556296854,0.14921025526423845,-0.5986770508887433
2.0900750625521267,55182.214285714,209614.07589657986,0.14993812788631855,-0.5997900100013966
2.0959132610508755,54930.21428571401,209935.5050041695,0.1506671200688678,-0.6008987163810922
2.1017514595496247,54678.214285714,210255.4628857375,0.15139722669920197,-0.6020031635065384
2.1075896580483735,54426.214285714,210573.94954128377,0.1521284426646367,-0.6031033448862921
2.1134278565471227,54174.214285714,210890.9649708084,0.1528607628524879,-0.6041992540587597
